EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,
5446454,WEBSTER CO.,SLIFER,5/18/05,1803,Tornado, ,F1,0,0,40000,0,IA,CST, ,1188745,C,187,DMX,0,0,TRAINED SPOTTER, ,22.5,50,1,WSW,1,WSW,SLIFER,5/18/05,1837,42.35,-94.4,42.43333,-93.96667,"Tornado moved from Calhoun County into Webster County.  It moved through mostly open country and have a very intermittent track from Slifer on northeast.  Damage occurred to several grain bins, then tornado lifted for some time with another tornado forming over Hamilton County.","The frontal boundary from Nebraska moved into western Iowa during the evening hours.  The airmass was unstable, but not overly so.  CAPE values were around 1500 J/kg with Lifted Indices around -2.  There was about 45 kts of effective shear in place.  A few thunderstorms developed ahead of the boundary with one of the cells becoming severe.  The first tornado occurred in Calhoun County at 2358 UTC where the tornado dropped into a farm field between York ave and Zearing Ave south of 320th St. about 2 miles north of Farnhamville.  The tornado was an F1 tornado as it crossed the intersection of Zearing and 320th St.  IT destroyed dome outbuildings north of the intersection and continued moving northeast toward Slifer in Webster County.  The tornado remained on the ground crossing the Calhoun/Webster County line crossing County Road D46 between Zebulon Ave and County Road P29.  The tornado destroyed three grain bins and just missed a farm.  Debris was tossed over several hundred yards before the tornado weakened and lifted for the first time prior to reaching Slifer.  The F1 tornado was on the ground for about 4 miles during this time with F1 strength and a width of 50 to 100 yards.  The tornado was reported on the ground very intermittently from this point on with numerous reports southwest of Callender, northeast through the Woodman Hol State preserve and into the Brushy Creek State Reserve.  At this point, the tornado lifted.  The parent storm continued into Hamilton County.  A brief touchdown was reported in Hamilton County north of Blairsburg.  No damage was reported and the tornado roped out quickly.",122,,,
5447006,SWIFT CO.,BENSON,5/18/05,1803,Tornado, ,F0,0,0,0,0,MN,CST, ,1188875,C,151,MPX,0,0,LAW ENFORCEMENT, ,0.1,25,7,S,7,S,BENSON,5/18/05,1805,45.21667,-95.61667,45.21667,-95.61667,Two Sheriff's deputies saw a tornado pick up debris near Highway 29.,,123,,,
5447008,CHIPPEWA CO.,CLARA CITY,5/18/05,1828,Tornado, ,F0,0,0,0,0,MN,CST, ,1188875,C,23,MPX,0,0,STORM CHASER, ,0.3,25,10,N,10,N,CLARA CITY,5/18/05,1830,45.1,-95.36667,45.1,-95.36667,"A tornado was reported by a storm chaser on the ground for 1 ½ minutes just south of the intersection of County Road 3 and the Swift/Chippewa County border, about 4 miles south of Murdock.",,124,,,
5446011,SNOHOMISH CO.,ARLINGTON,5/18/05,1850,Tornado, ,F1,0,0,6000,0,WA,PST, ,1188869,C,61,SEW,0,0,NWS STORM SURVEY, ,0.2,10,5,W,5,W,ARLINGTON,5/18/05,1851,48.2,-122.25,48.2,-122.25,,A tornado was on the ground near Lake Ki for about a minute.  It snapped a cedar tree that collapsed a car port and fell on a roof.,125,,,
5446455,HAMILTON CO.,BLAIRSBURG,5/18/05,1938,Tornado, ,F0,0,0,10000,0,IA,CST, ,1188745,C,79,DMX,0,0,GENERAL PUBLIC, ,0.2,20,4,N,4,N,BLAIRSBURG,5/18/05,1938,42.53333,-93.63333,42.53333,-93.63333,Tornado occurred north of Blairsburg with only a bried touchdown.,"The frontal boundary from Nebraska moved into western Iowa during the evening hours.  The airmass was unstable, but not overly so.  CAPE values were around 1500 J/kg with Lifted Indices around -2.  There was about 45 kts of effective shear in place.  A few thunderstorms developed ahead of the boundary with one of the cells becoming severe.  The first tornado occurred in Calhoun County at 2358 UTC where the tornado dropped into a farm field between York ave and Zearing Ave south of 320th St. about 2 miles north of Farnhamville.  The tornado was an F1 tornado as it crossed the intersection of Zearing and 320th St.  IT destroyed dome outbuildings north of the intersection and continued moving northeast toward Slifer in Webster County.  The tornado remained on the ground crossing the Calhoun/Webster County line crossing County Road D46 between Zebulon Ave and County Road P29.  The tornado destroyed three grain bins and just missed a farm.  Debris was tossed over several hundred yards before the tornado weakened and lifted for the first time prior to reaching Slifer.  The F1 tornado was on the ground for about 4 miles during this time with F1 strength and a width of 50 to 100 yards.  The tornado was reported on the ground very intermittently from this point on with numerous reports southwest of Callender, northeast through the Woodman Hol State preserve and into the Brushy Creek State Reserve.  At this point, the tornado lifted.  The parent storm continued into Hamilton County.  A brief touchdown was reported in Hamilton County north of Blairsburg.  No damage was reported and the tornado roped out quickly.",126,,,
5448918,SCIOTO CO.,OTWAY,5/19/05,1415,Tornado, ,F1,0,0,20000,0,OH,EST, ,1189327,C,145,ILN,0,0,NWS STORM SURVEY, ,2,50,5,SW,5,SW,OTWAY,5/19/05,1420,38.81667,-83.25,38.8,-83.18333,"Several 100 year old trees were twisted, with numerous other trees stripped of their bark.  The roof of a barn was ripped off and carried 0.5 miles to the east.",,127,,,
5445776,CHRISTIAN CO.,KELLY,5/19/05,1828,Tornado, ,F1,0,0,15000,0,KY,CST, ,1188697,C,47,PAH,0,0,NWS STORM SURVEY, ,0.2,50, , , , ,KELLY,5/19/05,1828,36.96667,-87.46667,36.96667,-87.46667,"An unoccupied mobile home was damaged. The mobile home was unroofed and pushed off its foundation. The tin roof on a garage was partially blown off. A garage door was pushed in, and another large garage door was blown out. Tin and other lightweight materials were blown several hundred feet. Peak winds in this very short track tornado were estimated near 80 MPH. Several witnesses reported their observations to local law enforcement officials.","A supercell thunderstorm tracked east across northern Christian County and into Todd County. Trained spotters reported a long-lived funnel cloud associated with this storm, as well as large hail from nickel to half-dollar size. The funnel cloud reportedly skipped along the ground. Damage surveys indicated only a few brief touchdowns. Another severe thunderstorm followed quickly on the heels of the first, producing nickel-size hail on U.S. Highway 68 at the Christian/Todd County line.",128,,,
5445777,CHRISTIAN CO.,PEMBROKE,5/19/05,1838,Tornado, ,F1,0,0,100000,0,KY,CST, ,1188697,C,47,PAH,0,0,NWS STORM SURVEY, ,0.1,100,6,NE,6,NE,PEMBROKE,5/19/05,1839,36.83333,-87.28333,36.83333,-87.28333,"A funnel cloud skipped along the ground near the Christian/Todd County line. This was the first of two touchdowns of the same tornado. Along U.S. Highway 68 just inside Christian County, near the Jefferson Davis Monument State Historic Site, a few sheds and small buildings were unroofed. Numerous trees were blown down. This first touchdown in Christian County was about 1/8 mile long and 100 yards wide. Peak winds were estimated near 80 MPH. About a mile to the east in Todd County, there was a second brief touchdown of this tornado.","A supercell thunderstorm tracked east across northern Christian County and into Todd County. Trained spotters reported a long-lived funnel cloud associated with this storm, as well as large hail from nickel to half-dollar size. The funnel cloud reportedly skipped along the ground. Damage surveys indicated only a few brief touchdowns. Another severe thunderstorm followed quickly on the heels of the first, producing nickel-size hail on U.S. Highway 68 at the Christian/Todd County line.",129,,,
5445778,TODD CO.,ELKTON,5/19/05,1839,Tornado, ,F1,0,0,150000,0,KY,CST, ,1188697,C,219,PAH,0,0,NWS STORM SURVEY, ,0.1,100,8,WNW,8,WNW,ELKTON,5/19/05,1840,36.86667,-87.28333,36.86667,-87.28333,"The tornado skipped along the ground from Christian County into Todd County. This second touchdown occurred about a mile east of the Christian County touchdown. Along U.S. Highway 68 just inside Todd County, a garage and a small building were unroofed. Building debris was blown through a truck window. A piece of wood was impaled into a portable plastic tank. Numerous trees were blown down. This touchdown was about 1/8 mile long and 100 yards wide. Peak winds were estimated near 80 MPH.","A supercell thunderstorm tracked east across northern Christian County and into Todd County. Trained spotters reported a long-lived funnel cloud associated with this storm, as well as large hail from nickel to half-dollar size. The funnel cloud reportedly skipped along the ground. Damage surveys indicated only a few brief touchdowns. Another severe thunderstorm followed quickly on the heels of the first, producing nickel-size hail on U.S. Highway 68 at the Christian/Todd County line.",130,,,
5451187,WOLFE CO.,PINE RIDGE,5/19/05,2100,Tornado, ,F0,0,0,20000,0,KY,EST, ,1189315,C,237,JKL,0,0,NWS STORM SURVEY, ,0.1,80,2,SE,2,SE,PINE RIDGE,5/19/05,2101,37.75,-83.58333,37.75,-83.58333,"A brief F0 tornado touched down along Campbells Ridge Road. The tornado had a width of 80 yards and a length of 150 yards. This tornado downed several trees and caused damage to three structures. A mobile home was shifted, and one home sustained some roof damage.",,131,,,
5449618,SMYTH CO.,MARION,5/20/05,25,Tornado, ,F1,0,0,0,0,VA,EST, ,1189574,C,173,RNK,0,0,NWS STORM SURVEY, ,0.6,50,6,S,6,S,MARION,5/20/05,25,36.75,-81.5,36.75,-81.5,"An F1 tornado touched down briefly 6 miles south of Marion, at 0025 EST on May 20th. Many trees were snapped or uprooted. In addition, shingles were stripped from several roofs.",,132,,,
5454375,STEELE CO.,HOPE,5/20/05,1505,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,91,FGF,0,0,TRAINED SPOTTER, ,0.2,25,5,NW,5,NW,HOPE,5/20/05,1506,47.36667,-97.81667,47.36667,-97.81667,A tornado briefly touched down in an open field.,,133,,,
5454473,STEELE CO.,FINLEY,5/20/05,1531,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,91,FGF,0,0,LAW ENFORCEMENT, ,1,50,19,NE,19,NE,FINLEY,5/20/05,1532,47.71667,-97.56667,47.71667,-97.55,Intermittent touchdowns occurred about 1.5 miles west of Hatton to the Traill county line 1 mile northwest of Hatton.,,134,,,
5454474,TRAILL CO.,HATTON,5/20/05,1533,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,97,FGF,0,0,LAW ENFORCEMENT, ,3,50,1,NW,1,NW,HATTON,5/20/05,1537,47.66667,-97.48333,47.68333,-97.45,"Intermittent touchdowns occurred in northwest Traill county, from the Steele county line northwest of Hatton to the Grand Forks county line northeast of Hatton.",,135,,,
5454475,GRAND FORKS CO.,HOLMES,5/20/05,1538,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,35,FGF,0,0,LAW ENFORCEMENT, ,1,50,6,WSW,6,WSW,HOLMES,5/20/05,1540,47.68333,-97.41667,47.68333,-97.4,"Intermittent touchdowns occurred in southwest Grand Forks county, from the Traill county line 2 miles northeast of Hatton to 5 miles west-southwest of Holmes.",,136,,,
5454463,GRAND FORKS CO.,GRAND FORKS,5/20/05,1555,Tornado, ,F1,0,0,0,0,ND,CST, ,1189939,C,35,FGF,0,0,NWS EMPLOYEE(OFF DUTY), ,2.5,75,2,SW,2,SW,GRAND FORKS,5/20/05,1602,47.9,-97.08333,47.88333,-97.05,"A tornado touched down on the south end of Grand Forks, travelling along county road 17 from one-half mile west of Interstate 29 to near county road 81.  Trees were torn down on the north side of county road 17 near the intersection of Columbia Road.  The tornado weakened as it crossed county road 17 off the south edge of Kings Walk golf course.  A dust plume generated by the tornado pushed north across open fields and the golf course into housing and shopping areas in south Grand Forks.  Top wind speeds were estimated to be around 75 mph.",,137,,,
5454564,POLK CO.,EAST GRAND FORKS,5/20/05,1607,Tornado, ,F0,0,0,0,0,MN,CST, ,1189940,C,119,FGF,0,0,GENERAL PUBLIC, ,0.5,25,3,SSE,3,SSE,EAST GRAND FORKS,5/20/05,1609,47.9,-97,47.9,-97,The tornado tracked eastward across an open field.,,138,,,
5454464,CASS CO.,WHEATLAND,5/20/05,1619,Tornado, ,F1,0,0,10000,0,ND,CST, ,1189939,C,17,FGF,0,0,TRAINED SPOTTER, ,3,75,3,WSW,3,WSW,WHEATLAND,5/20/05,1630,46.88333,-97.41667,46.83333,-97.3,"A dust-shrouded tornado tore through an Interstate 94 construction zone and dislodged temporary lane markers, twisted highway signs, and flipped over lighted arrow signals.  This resulted in an hour of disrupted interstate travel.  The tornado was viewed by Embden and Casselton storm spotters as it crossed nearly 3 miles of open field.",,139,,,
5454563,POLK CO.,FISHER,5/20/05,1622,Tornado, ,F0,0,0,0,0,MN,CST, ,1189940,C,119,FGF,0,0,NWS STORM SURVEY, ,0.3,25,1,NW,1,NW,FISHER,5/20/05,1623,47.81667,-96.83333,47.81667,-96.83333,The tornado made a brief touchdown near the Red Lake River.  The tops of trees were broken off.,,140,,,
5450292,CHATHAM CO.,WILMINGTON IS,5/20/05,1700,Tornado, ,F0,0,0,0,0,GA,EST, ,1189749,C,51,CHS,0,0,NWS STORM SURVEY, ,0.8,40,6,E,6,E,WILMINGTON IS,5/20/05,1700,31.97,-80.9,31.97,-80.9,F0 tornado on Tybee Island.  Mainly tree damage.,,141,,,
5454479,CASS CO.,KINDRED,5/20/05,1705,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,17,FGF,0,0,STORM CHASER, ,0.5,50,3,W,3,W,KINDRED,5/20/05,1706,46.65,-97.08333,46.63333,-97.08333,A large and persistent wall cloud with pendant funnel produced a brief touchdown near the Cass-Richland county line.  A dust plume was generated as the tornado touched down in an open field.  The tornado tracked into Richland county.,,142,,,
5454550,RICHLAND CO.,WALCOTT,5/20/05,1706,Tornado, ,F0,0,0,0,0,ND,CST, ,1189939,C,77,FGF,0,0,STORM CHASER, ,0.2,50,8,NW,8,NW,WALCOTT,5/20/05,1707,46.63333,-97.05,46.63333,-97.05,A persistent wall cloud and pendant funnel produced a brief tornado touchdown near the Cass-Richland county line.  The tornado crossed an open field into Richland county about 3 miles west-southwest of Kindred and lifted by 607 pm CDT.  The tornado originated in Cass county.,,143,,,
5449007,COLUMBUS CO.,TABOR CITY,5/20/05,1710,Tornado, ,F1,0,0,200000,0,NC,EST, ,1189336,C,47,ILM,0,0,NWS STORM SURVEY, ,2.6,50,6,E,6,E,TABOR CITY,5/20/05,1715,34.15,-78.78333,34.23333,-78.78333,"A NWS storm survey concluded a tornado touched down in the Mollie community.  An areal survey showed that the tornado tracked NNE and crossed several county roads, farm fields, and wooded areas.  The tornado produced three spots of F1 damage along its path with winds estimated between 73 and 112 mph.  Damage occurred to several homes, vehicles, outbuildings, and sheds, with many large trees down.",,144,,,
