EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1170546,ST. CHARLES PAR.,BOUTTE,06/20/2023,1500,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,182407,C,89,LIX,0,0,NWS Storm Survey, ,3.65,400,11,SSE,8,SSE,BOUTTE,06/20/2023,1507,29.76,-90.28,29.79,-90.33,"A thunderstorm developed a vigorous mesovortex along a boundary over Lake Salvador just before 2100 UTC. This mesovortex intensified and tracked northwest into the Salvador Wildlife Management Area where a large tornado damage path was visible on high resolution satellite imagery. Widespread tree damage including swaths of uproots and snaps of softwood trees as well as ground scouring and rowing marks from the parent mesovortex were observed indicative of a significant tornado. KLIX radar imagery supports this approximate 4 mile track inland with a 40 knot rotational velocity and weak tornado debris signature evident to at least 4000 feet where the most severe damage was located midway along the path. Thereafter, the tornado path gradually narrowed and weakened and its estimated the tornado dissipated around 21:07 UTC. A ground survey was later performed to assess the highest end damage from this tornado which confirmed the existence of several snapped bald cypress trees.","A northwest upper level flow regime was in place. This setup commonly supports summertime severe thunderstorms. This event was one of those days where very steep lapse rates and high shear values supported several severe thunderstorms with damaging wind and large hail.",1
1098616,CHEYENNE CO.,LORENZO,06/21/2023,1233,Tornado, ,EFU,0,0,0,0,NE,MST-7, ,180360,C,33,CYS,0,0,Emergency Manager, ,0.59,50,2,ENE,2,ENE,LORENZO,06/21/2023,1233,41.0583,-103.0234,41.0583,-103.0234,"A local Emergency Manager observed a brief tornado near the intersection of CR 107 and Road 10 near the town of Lorenzo.","An intense supercell thunderstorm initially developed near Sidney in Cheyenne County early in the afternoon on 6/21, producing up to baseball sized hail in and around Sidney, as well as a brief tornado near the community of Lorenzo between 1:00 PM and 2:00 PM MDT. This initial activity generally drifted to the west-southwest, and eventually to the northwest due to weak steering winds aloft. Numerous additional thunderstorms developed through the afternoon and evening, with multiple clusters of strong to marginally severe storms with occasional reports of up to quarter sized hail and 60 MPH wind gusts across the western Nebraska Panhandle.",2
1107686,WASHINGTON CO.,ELBA,06/21/2023,1536,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.57,50,8,NNW,8,NNW,ELBA,06/21/2023,1537,40.0292,-103.2389,40.0279,-103.2283,"A tornado touched down briefly in open country.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",13
1107701,WASHINGTON CO.,ELBA,06/21/2023,1537,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,1.03,200,8,NNW,8,NNW,ELBA,06/21/2023,1538,40.0328,-103.2387,40.0302,-103.2195,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",14
1107953,WASHINGTON CO.,ELBA,06/21/2023,1539,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.47,25,8,NNW,8,NNW,ELBA,06/21/2023,1540,40.0329,-103.2183,40.0342,-103.227,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",15
1107954,WASHINGTON CO.,ELBA,06/21/2023,1540,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.57,25,8,NNW,8,NNW,ELBA,06/21/2023,1541,40.0363,-103.2269,40.0348,-103.2163,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",16
1107956,WASHINGTON CO.,AKRON,06/21/2023,1542,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.28,25,8,S,8,S,AKRON,06/21/2023,1543,40.0397,-103.2202,40.0388,-103.215,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",17
1107961,WASHINGTON CO.,AKRON,06/21/2023,1543,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.28,25,8,S,8,S,AKRON,06/21/2023,1545,40.0397,-103.2202,40.0388,-103.215,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",18
1107958,WASHINGTON CO.,AKRON,06/21/2023,1543,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.95,200,8,SSW,8,S,AKRON,06/21/2023,1545,40.0422,-103.2456,40.0408,-103.2277,"A larger tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",19
1107962,WASHINGTON CO.,AKRON,06/21/2023,1545,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.76,25,8,SSW,8,S,AKRON,06/21/2023,1546,40.047,-103.24,40.0461,-103.2257,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",20
1107981,WASHINGTON CO.,AKRON,06/21/2023,1545,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.36,50,8,S,8,S,AKRON,06/21/2023,1546,40.047,-103.2249,40.0463,-103.2181,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",21
1108016,WASHINGTON CO.,AKRON,06/21/2023,1546,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.91,25,8,S,8,SSW,AKRON,06/21/2023,1547,40.0484,-103.2352,40.0501,-103.2522,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",22
1108017,WASHINGTON CO.,AKRON,06/21/2023,1547,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.42,50,8,S,8,S,AKRON,06/21/2023,1548,40.05,-103.2369,40.0493,-103.229,"A tornado touched down briefly in open country. No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",23
