"BEGIN_DATE","DEATHS_DIRECT","INJURIES_DIRECT","DAMAGE_PROPERTY_NUM","STATE_ABBR","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_ID","Year","Day","Month","Tornado"
"02/28/2021",0,0,0,"KY",36.7925,-85.0874,36.8112,-85.0359,155622,2021,28,2,1
"02/28/2021",0,0,30000,"LA",32.8911,-94.0091,32.898,-93.9853,155778,2021,28,2,1
"03/01/2021",0,0,250000,"GA",33.567,-84.4528,33.5601,-84.4429,155995,2021,1,3,1
"03/12/2021",0,0,0,"TX",33.7628,-102.0183,33.778,-102.0038,155401,2021,12,3,1
"03/13/2021",0,0,10000,"KS",37.4986,-100.2752,37.6716,-100.3102,157377,2021,13,3,1
"03/13/2021",0,0,0,"OK",34.49,-99.7704,34.49,-99.7704,157023,2021,13,3,1
"03/13/2021",0,0,0,"TX",34.5267,-102.1505,34.5284,-102.1345,155402,2021,13,3,1
"03/14/2021",0,0,0,"KS",39.76,-101.71,39.76,-101.71,157388,2021,14,3,1
"03/14/2021",0,0,0,"NE",40.1675,-101.0498,40.1728,-101.0536,157382,2021,14,3,1
"03/15/2021",0,0,1e+05,"KS",38.7737,-94.6992,38.7803,-94.6754,155499,2021,15,3,1
"03/15/2021",0,0,0,"MO",38.7508,-94.3943,38.7508,-94.3943,155501,2021,15,3,1
"03/16/2021",0,0,12000,"MS",31.7611,-90.3494,31.7647,-90.3261,156918,2021,16,3,1
"03/17/2021",0,0,0,"AL",32.4134,-88.2421,32.4172,-88.2383,156425,2021,17,3,1
"03/17/2021",0,0,0,"AR",33.6201,-91.3797,33.6201,-91.3797,156888,2021,17,3,1
"03/17/2021",0,0,150000,"LA",32.7643,-92.4998,32.7883,-92.4645,155839,2021,17,3,1
"03/17/2021",0,0,50000,"MO",36.6,-93.82,36.8201,-93.583,156969,2021,17,3,1
"03/17/2021",0,0,0,"MS",31.6491,-88.9066,31.7913,-88.7595,156735,2021,17,3,1
"03/18/2021",0,0,0,"AL",31.592,-86.2435,31.5985,-86.239,156736,2021,18,3,1
"03/18/2021",0,0,0,"FL",30.47,-85.81,30.4858,-85.7913,156811,2021,18,3,1
"03/18/2021",0,0,0,"GA",31.36,-84.88,31.39,-84.84,156812,2021,18,3,1
"03/18/2021",0,0,5e+05,"NC",35.93,-79.99,35.95,-79.95,156769,2021,18,3,1
"03/18/2021",0,0,1e+05,"VA",36.7597,-76.8566,36.77,-76.7822,156988,2021,18,3,1
"03/19/2021",0,0,0,"WA",46.3177,-124.0062,46.3209,-124.0029,155556,2021,19,3,1
"03/22/2021",0,0,0,"TX",33.9621,-100.3,33.9621,-100.3,155962,2021,22,3,1
"03/23/2021",0,0,0,"IA",40.6762,-91.3471,40.6772,-91.3458,157345,2021,23,3,1
"03/23/2021",0,0,0,"IL",39.54,-91.05,39.56,-91.04,156966,2021,23,3,1
"03/23/2021",0,0,25000,"LA",30.6092,-92.0619,30.6153,-92.0483,156912,2021,23,3,1
"03/23/2021",0,0,1e+05,"TX",29.8757,-98.2665,29.8757,-98.2607,157080,2021,23,3,1
"03/24/2021",0,0,0,"TX",31.69,-98.01,31.6988,-97.9975,156822,2021,24,3,1
"03/25/2021",0,0,0,"AL",32.9386,-87.5753,33.004,-87.421,156666,2021,25,3,1
"03/25/2021",0,0,1e+05,"GA",34.092,-84.9943,34.1025,-84.9679,155997,2021,25,3,1
"03/25/2021",0,0,0,"KY",37.4476,-86.749,37.4537,-86.7393,156687,2021,25,3,1
"03/25/2021",0,0,0,"MS",33.0135,-88.3517,33.0205,-88.3372,157344,2021,25,3,1
"03/25/2021",0,0,0,"SC",34.506,-81.723,34.515,-81.687,157397,2021,25,3,1
"03/25/2021",0,1,3e+05,"TN",35.3338,-87.7127,35.3989,-87.5754,157178,2021,25,3,1
"03/26/2021",0,2,75000,"VT",44.0267,-73.1449,44.0342,-73.1368,155866,2021,26,3,1
"03/27/2021",0,0,10000,"AR",35.5192,-90.2531,35.5223,-90.2417,157073,2021,27,3,1
"03/27/2021",0,0,0,"IL",38.7323,-89.7697,38.7347,-89.6716,156972,2021,27,3,1
"03/27/2021",0,0,0,"LA",32.1792,-93.9851,32.1957,-93.9538,155844,2021,27,3,1
"03/27/2021",0,0,2e+05,"MS",34.6992,-89.8239,34.7128,-89.792,157075,2021,27,3,1
"03/27/2021",0,0,1e+05,"TN",35.53,-88.528,35.5398,-88.4765,157121,2021,27,3,1
"03/27/2021",0,0,75000,"TX",31.6884,-95.2293,31.8229,-94.9451,155842,2021,27,3,1
"03/28/2021",0,0,0,"AL",34.1904,-86.74,34.2009,-86.7061,155817,2021,28,3,1
"03/30/2021",0,0,30000,"LA",32.7476,-92.2598,32.7619,-92.2488,156027,2021,30,3,1
"03/30/2021",0,0,5000,"MS",31.4387,-89.4472,31.4848,-89.421,157340,2021,30,3,1
"03/31/2021",0,0,0,"AL",34.0606,-87.9958,34.076,-87.9744,156964,2021,31,3,1
"03/31/2021",0,0,2e+05,"MS",33.9764,-88.4225,33.9963,-88.352,157384,2021,31,3,1
"04/07/2021",0,0,30000,"AR",33.0679,-91.3749,33.092,-91.3397,158675,2021,7,4,1
"04/07/2021",0,1,0,"IA",41.9559,-91.7399,41.9484,-91.7324,157346,2021,7,4,1
"04/07/2021",0,0,10000,"LA",32.3824,-93.4585,32.3835,-93.4431,156633,2021,7,4,1
"04/08/2021",0,0,5000,"LA",30.6,-90.85,30.6,-90.85,157810,2021,8,4,1
"04/08/2021",0,0,25000,"MS",30.3601,-89.6124,30.3701,-89.6097,164036,2021,8,4,1
"04/08/2021",0,0,25000,"TN",35.97,-85.2,36.03,-85.13,157901,2021,8,4,1
"04/09/2021",0,0,5000,"AR",33.6219,-94.2196,33.6198,-94.1777,156637,2021,9,4,1
"04/09/2021",0,0,150000,"MS",33.0658,-89.5903,33.0584,-89.5771,157990,2021,9,4,1
"04/10/2021",0,0,10000,"FL",30.7845,-86.364,30.8511,-86.1099,157184,2021,10,4,1
"04/10/2021",0,0,20000,"LA",30.7272,-92.032,30.7486,-91.9759,157931,2021,10,4,1
"04/10/2021",0,0,75000,"MI",42.7844,-85.6384,42.79,-85.6462,156152,2021,10,4,1
"04/10/2021",0,0,5000,"NC",35.242,-81.823,35.243,-81.823,158311,2021,10,4,1
"04/10/2021",0,0,30000,"SC",34.707,-82.992,34.717,-82.974,158290,2021,10,4,1
"04/11/2021",0,0,15000,"FL",27.999,-81.7849,27.9933,-81.7622,156287,2021,11,4,1
"04/18/2021",0,0,0,"FL",29.1861,-82.1836,29.1808,-82.1464,156767,2021,18,4,1
"04/21/2021",0,0,2000,"CT",41.6877,-73.5052,41.6908,-73.4864,157651,2021,21,4,1
"04/21/2021",0,0,45000,"NY",41.8413,-73.5582,41.8499,-73.5536,157372,2021,21,4,1
"04/23/2021",0,0,0,"TX",34.4454,-100.9215,34.4513,-100.9123,156656,2021,23,4,1
"04/24/2021",0,2,1e+05,"AL",31.3984,-85.2407,31.4001,-85.1713,157197,2021,24,4,1
"04/24/2021",0,0,75000,"GA",31.3981,-85.049,31.4039,-84.9301,157199,2021,24,4,1
"04/25/2021",0,0,10000,"CA",39.8205,-122.1381,39.82,-122.1,158025,2021,25,4,1
"04/25/2021",0,0,0,"FL",29.4247,-81.1268,29.4283,-81.1273,156797,2021,25,4,1
"04/27/2021",0,0,0,"CO",38.85,-103.83,38.85,-103.83,157578,2021,27,4,1
"04/27/2021",0,0,0,"OK",34.21,-98.89,34.21,-98.89,157751,2021,27,4,1
"04/27/2021",0,0,70000,"TX",33.751,-99.921,33.791,-99.788,157752,2021,27,4,1
"04/28/2021",0,0,0,"IL",39.633,-88.3524,39.6343,-88.3513,157291,2021,28,4,1
"04/28/2021",0,0,25000,"MO",36.7392,-93.2499,36.7395,-93.2483,157890,2021,28,4,1
"04/28/2021",0,0,0,"OK",35.824,-94.726,35.836,-94.703,157141,2021,28,4,1
"04/28/2021",0,1,6e+05,"TN",36.3642,-88.2582,36.3899,-88.1418,157848,2021,28,4,1
"04/28/2021",0,0,5e+05,"TX",29.2992,-99.1021,29.297,-99.0722,157900,2021,28,4,1
"05/02/2021",0,0,0,"AL",32.955,-88.0286,32.9739,-88.0187,158441,2021,2,5,1
"05/02/2021",0,0,0,"CO",38.16,-102.85,38.1616,-102.8332,159145,2021,2,5,1
"05/02/2021",0,0,0,"LA",32.4726,-91.1626,32.4811,-91.1412,158496,2021,2,5,1
"05/02/2021",0,0,5000,"MS",32.6258,-90.7173,32.6276,-90.6961,158497,2021,2,5,1
"05/02/2021",0,0,0,"NE",40.8403,-98.0049,40.8403,-98.0049,157394,2021,2,5,1
"05/03/2021",0,0,0,"AR",35.405,-94.436,35.41,-94.425,158348,2021,3,5,1
"05/03/2021",0,0,250000,"GA",33.6681,-84.7821,33.6717,-84.7572,159172,2021,3,5,1
"05/03/2021",0,0,0,"IL",39.8849,-90.3244,39.8821,-90.3157,157297,2021,3,5,1
"05/03/2021",0,0,0,"KY",36.7022,-85.6957,36.7095,-85.6806,157265,2021,3,5,1
"05/03/2021",0,0,150000,"MD",39.452,-77.2922,39.456,-77.2785,156833,2021,3,5,1
"05/03/2021",0,0,50000,"NC",35.2441,-80.2856,35.2528,-80.2616,159120,2021,3,5,1
"05/03/2021",0,0,30000,"OK",35.363,-94.547,35.405,-94.436,158347,2021,3,5,1
"05/03/2021",0,0,0,"PA",40.976,-80.21,40.976,-80.21,158434,2021,3,5,1
"05/03/2021",0,0,350000,"SC",35.077,-81.386,35.08,-81.378,159157,2021,3,5,1
"05/03/2021",0,0,15000,"TN",35.5524,-86.1322,35.5561,-86.1183,158422,2021,3,5,1
"05/03/2021",0,0,500,"TX",32.4403,-97.7406,32.445,-97.7434,156855,2021,3,5,1
"05/03/2021",0,0,5e+05,"VA",37.956,-76.575,37.98,-76.5,158962,2021,3,5,1
"05/03/2021",0,1,1e+05,"WV",39.3108,-77.8655,39.3134,-77.8318,156831,2021,3,5,1
"05/04/2021",0,0,0,"AL",34.8445,-85.6401,34.8422,-85.6311,156672,2021,4,5,1
"05/04/2021",0,0,25000,"AR",36.1466,-90.5353,36.1379,-90.4966,158368,2021,4,5,1
"05/04/2021",0,0,150000,"GA",34.4797,-83.9624,34.4785,-83.8799,159172,2021,4,5,1
"05/04/2021",0,0,350000,"KY",36.661,-89.089,36.67,-88.995,157137,2021,4,5,1
"05/04/2021",0,0,75000,"LA",32.3547,-91.917,32.3636,-91.7709,158633,2021,4,5,1
"05/04/2021",0,0,50000,"MO",36.3001,-89.7007,36.3179,-89.657,158369,2021,4,5,1
"05/04/2021",0,0,35000,"MS",32.0521,-90.0492,32.0899,-89.8896,158634,2021,4,5,1
"05/04/2021",0,0,0,"PA",41.3053,-78.5175,41.3067,-78.5061,156835,2021,4,5,1
"05/04/2021",0,0,0,"SC",34.3035,-81.1407,34.3143,-81.0767,156923,2021,4,5,1
"05/04/2021",0,0,225000,"TN",36.4123,-89.1602,36.4279,-89.1176,158370,2021,4,5,1
"05/05/2021",0,0,0,"NE",41.9,-97.74,41.9,-97.74,157484,2021,5,5,1
"05/06/2021",0,0,25000,"IL",39.4865,-89.0643,39.4881,-89.067,157579,2021,6,5,1
"05/07/2021",0,0,0,"TX",35.5241,-101.0842,35.5276,-101.0261,157544,2021,7,5,1
"05/09/2021",0,0,25000,"AR",34.941,-90.972,34.936,-90.963,158479,2021,9,5,1
"05/09/2021",0,0,2e+05,"TN",35.473,-89.8984,35.4636,-89.8138,158481,2021,9,5,1
"05/10/2021",0,0,1e+05,"NC",35.9,-79.35,35.9057,-79.3292,159343,2021,10,5,1
"05/10/2021",0,0,30000,"TX",30.7166,-95.5727,30.7244,-95.5758,158256,2021,10,5,1
"05/11/2021",0,0,0,"TX",30.98,-95.63,30.98,-95.6299,156906,2021,11,5,1
"05/12/2021",0,0,25000,"LA",29.9492,-90.119,29.9475,-90.0331,158890,2021,12,5,1
"05/13/2021",0,0,0,"KS",39.42,-101.76,39.42,-101.76,158384,2021,13,5,1
"05/14/2021",0,0,0,"MN",44.7089,-96.2051,44.7074,-96.1998,158146,2021,14,5,1
"05/15/2021",0,0,0,"CO",38.02,-103.72,38.0218,-103.6754,159186,2021,15,5,1
"05/15/2021",0,0,0,"IA",42.5548,-94.4549,42.5522,-94.4494,157409,2021,15,5,1
"05/15/2021",0,0,0,"SD",42.966,-97.121,42.962,-97.096,159079,2021,15,5,1
"05/16/2021",0,0,0,"CO",38.48,-103.87,38.4836,-103.8221,159188,2021,16,5,1
"05/16/2021",0,0,50000,"TX",31.2132,-97.3801,31.2396,-97.3685,158880,2021,16,5,1
"05/17/2021",0,0,0,"KS",37.7,-101.64,37.7051,-101.6364,159324,2021,17,5,1
"05/17/2021",0,0,0,"LA",30.43,-91.94,30.4289,-91.9439,158930,2021,17,5,1
"05/17/2021",0,0,0,"NM",34.33,-106.48,34.3381,-106.4734,157103,2021,17,5,1
"05/17/2021",0,0,0,"TX",35.5306,-102.582,35.5429,-102.5795,157567,2021,17,5,1
"05/17/2021",0,0,0,"WY",41.76,-107.25,41.7568,-107.2478,157788,2021,17,5,1
"05/18/2021",0,0,25000,"AR",35.09,-92.77,35.09,-92.77,158875,2021,18,5,1
"05/18/2021",0,0,0,"LA",30.3884,-90.1932,30.4073,-90.2026,158892,2021,18,5,1
"05/18/2021",0,0,50000,"MS",32.0644,-88.7294,32.085,-88.7311,158743,2021,18,5,1
"05/18/2021",0,0,20000,"TX",29.4936,-96.8138,29.5135,-96.8282,158926,2021,18,5,1
"05/19/2021",0,0,35000,"LA",29.9018,-90.3495,29.903,-90.3581,158887,2021,19,5,1
"05/19/2021",0,0,0,"MN",44.1849,-93.314,44.1965,-93.3154,157244,2021,19,5,1
"05/19/2021",0,0,0,"ND",46.852,-99.5657,46.85,-99.57,157492,2021,19,5,1
"05/20/2021",0,0,0,"IA",41.429,-94.017,41.4352,-94.0137,158412,2021,20,5,1
"05/20/2021",0,0,5000,"MO",39.753,-94.2773,39.7657,-94.2767,158767,2021,20,5,1
"05/20/2021",0,0,30000,"TX",31.339,-94.8799,31.3759,-94.8884,157577,2021,20,5,1
"05/22/2021",0,0,0,"CO",40.14,-103.7,40.14,-103.7,157779,2021,22,5,1
"05/23/2021",0,0,0,"CO",39.54,-103.68,39.54,-103.68,158058,2021,23,5,1
"05/23/2021",0,0,0,"SD",45.3,-102.19,45.33,-102.2,157459,2021,23,5,1
"05/24/2021",0,0,0,"KS",39.0868,-101.5071,39.1002,-101.5024,158703,2021,24,5,1
"05/24/2021",0,0,0,"SD",43.983,-97.366,43.998,-97.304,159095,2021,24,5,1
"05/26/2021",0,0,0,"KS",38.7537,-99.2556,38.7768,-99.22,159327,2021,26,5,1
"05/26/2021",0,0,0,"NE",40.1086,-101.5391,40.1236,-101.5608,158620,2021,26,5,1
"05/26/2021",0,0,0,"TX",36.3481,-101.4572,36.3573,-101.4244,157697,2021,26,5,1
"05/27/2021",0,0,0,"IL",38.7593,-88.4532,38.7581,-88.4494,158472,2021,27,5,1
"05/27/2021",0,0,3e+05,"MO",37.6,-93.44,37.5998,-93.4385,158958,2021,27,5,1
"05/27/2021",0,0,0,"OK",35.972,-98.063,35.972,-98.063,158432,2021,27,5,1
"05/28/2021",0,0,1e+06,"LA",32.6373,-93.3032,32.6146,-93.2701,157621,2021,28,5,1
"05/28/2021",0,0,0,"NM",36.48,-104.58,36.48,-104.57,157386,2021,28,5,1
"05/28/2021",0,0,50000,"TN",36.1309,-85.5318,36.19,-85.3168,158424,2021,28,5,1
"05/28/2021",0,0,0,"TX",30.0262,-103.3332,30.0144,-103.3214,158092,2021,28,5,1
"05/28/2021",0,0,0,"VA",38.0803,-76.5512,38.0807,-76.5493,159174,2021,28,5,1
"05/29/2021",0,0,0,"CO",38.9917,-107.1035,38.9947,-107.1149,157503,2021,29,5,1
"05/30/2021",0,0,0,"CO",37.0896,-103.275,37.0057,-102.9308,159263,2021,30,5,1
"05/30/2021",0,0,0,"NM",36.74,-103.11,36.741,-103.1022,157472,2021,30,5,1
"05/30/2021",0,0,0,"OK",36.5559,-102.838,36.5568,-102.8362,157705,2021,30,5,1
"05/30/2021",0,0,0,"TX",36.27,-102.4,36.2708,-102.3854,157706,2021,30,5,1
"05/31/2021",0,0,0,"CO",37.2301,-105.9922,37.26,-105.94,158600,2021,31,5,1
"05/31/2021",0,0,0,"NM",33.6918,-106.5524,33.7051,-106.5536,157473,2021,31,5,1
"05/31/2021",0,0,0,"TX",30.605,-102.87,30.5858,-102.7282,158794,2021,31,5,1
"06/01/2021",0,0,0,"CO",39.2991,-102.4282,39.2957,-102.4358,160269,2021,1,6,1
"06/02/2021",0,0,0,"AR",35.7596,-89.9404,35.7607,-89.9389,160188,2021,2,6,1
"06/02/2021",0,0,0,"NC",34.7496,-78.0315,34.767,-78.0021,160561,2021,2,6,1
"06/02/2021",0,0,0,"NM",35.96,-105.21,35.94,-105.19,157721,2021,2,6,1
"06/03/2021",0,0,250000,"MD",39.506,-76.569,39.52,-76.532,157594,2021,3,6,1
"06/03/2021",0,0,55000,"NY",43.354,-75.5349,43.3569,-75.5115,159507,2021,3,6,1
"06/03/2021",0,0,150000,"SC",34.2243,-79.2201,34.2396,-79.2086,160094,2021,3,6,1
"06/06/2021",0,0,0,"CO",37.3586,-105.6994,37.3588,-105.6986,160075,2021,6,6,1
"06/07/2021",0,0,0,"AR",33.3295,-92.5861,33.3432,-92.5641,157799,2021,7,6,1
"06/07/2021",0,0,530500,"CO",40.1405,-104.9032,40.2507,-104.8602,157769,2021,7,6,1
"06/07/2021",0,0,0,"ND",46.6831,-98.8534,46.6838,-98.8301,158008,2021,7,6,1
"06/07/2021",0,0,0,"SD",45.66,-100.05,45.6609,-100.0484,160070,2021,7,6,1
"06/08/2021",0,0,0,"IN",38.0363,-87.0487,38.0376,-87.047,157841,2021,8,6,1
"06/08/2021",0,0,5000,"MS",34.195,-88.745,34.197,-88.737,160554,2021,8,6,1
"06/08/2021",0,0,0,"SD",45.55,-100.96,45.5517,-100.9575,159438,2021,8,6,1
"06/08/2021",0,0,5000,"TX",32.3097,-95.3769,32.3271,-95.3584,157844,2021,8,6,1
"06/09/2021",0,0,0,"AR",34.6064,-91.9044,34.6009,-91.9043,159123,2021,9,6,1
"06/09/2021",0,0,5000,"MI",44.47,-84.63,44.47,-84.65,160595,2021,9,6,1
"06/10/2021",0,0,0,"ND",47.49,-103.94,47.4936,-103.9291,159125,2021,10,6,1
"06/11/2021",0,0,20000,"KY",38.5749,-83.5119,38.5735,-83.5087,157804,2021,11,6,1
"06/11/2021",0,0,0,"MN",46.29,-95.66,46.291,-95.6587,160481,2021,11,6,1
"06/11/2021",0,0,0,"MO",39.2434,-94.2713,39.2436,-94.2709,159864,2021,11,6,1
"06/12/2021",0,0,5000,"FL",28.479,-80.729,28.492,-80.698,157920,2021,12,6,1
"06/12/2021",0,0,0,"NM",35.5347,-105.0557,35.4842,-105.0014,157905,2021,12,6,1
"06/13/2021",0,0,0,"OK",35.2825,-97.8873,35.2875,-97.8821,159647,2021,13,6,1
"06/14/2021",0,0,0,"WV",39.473,-80.122,39.4622,-80.1147,158944,2021,14,6,1
"06/16/2021",0,0,0,"AZ",35.49,-110.51,35.49,-110.51,160172,2021,16,6,1
"06/17/2021",0,0,0,"AZ",35.08,-109.18,35.08,-109.18,160107,2021,17,6,1
"06/18/2021",0,0,150000,"IL",40.7871,-90.3382,40.7145,-90.1673,158475,2021,18,6,1
"06/18/2021",0,0,0,"IN",40.5214,-84.9178,40.4645,-84.848,159961,2021,18,6,1
"06/18/2021",0,0,50000,"KY",39.0868,-84.8072,39.0881,-84.7559,158049,2021,18,6,1
"06/18/2021",0,0,50000,"MS",30.3287,-89.2314,30.331,-89.2337,160007,2021,18,6,1
"06/18/2021",0,0,1e+06,"OH",40.4327,-84.7917,40.3815,-84.7092,158047,2021,18,6,1
"06/19/2021",0,1,0,"AL",30.3103,-88.1384,30.3111,-88.1382,159616,2021,19,6,1
"06/19/2021",0,0,0,"CO",39.9,-104.04,39.9,-104.04,159499,2021,19,6,1
"06/19/2021",0,0,3000,"GA",31.43,-84.98,31.499,-84.947,160036,2021,19,6,1
"06/19/2021",0,0,50000,"MS",30.3478,-89.1763,30.3645,-89.1753,160007,2021,19,6,1
"06/20/2021",0,0,10000,"IA",41.4284,-92.9735,41.4243,-92.9456,158414,2021,20,6,1
"06/20/2021",0,0,0,"IL",41.9291,-87.9783,41.9252,-87.9717,158383,2021,20,6,1
"06/20/2021",0,0,0,"IN",41.5618,-87.1239,41.5724,-87.0625,158385,2021,20,6,1
"06/20/2021",0,0,250000,"MI",41.8144,-83.8363,41.8292,-83.788,160090,2021,20,6,1
"06/20/2021",0,0,25000,"NC",36.0403,-76.488,36.0713,-76.4324,160503,2021,20,6,1
"06/21/2021",0,0,20000,"IN",41.55,-86.18,41.5458,-86.1604,160015,2021,21,6,1
"06/21/2021",0,0,49000,"NY",42.46,-76.34,42.47,-76.29,159508,2021,21,6,1
"06/21/2021",0,0,0,"PA",40.6731,-80.0643,40.6587,-80.0486,158947,2021,21,6,1
"06/24/2021",0,0,0,"IL",39.5153,-89.9178,39.5158,-89.9136,160570,2021,24,6,1
"06/24/2021",0,0,0,"MO",40.1572,-93.6045,40.1615,-93.5735,160069,2021,24,6,1
"06/24/2021",0,0,20000,"WI",45.4455,-91.2143,45.4572,-91.2188,158178,2021,24,6,1
"06/25/2021",0,0,0,"IL",40.2782,-88.3316,40.2794,-88.3299,158734,2021,25,6,1
"06/25/2021",0,0,18000,"IN",40.4338,-86.7088,40.437,-86.6947,158933,2021,25,6,1
"06/25/2021",0,0,1e+05,"TX",35.2606,-100.6701,35.2547,-100.6318,159372,2021,25,6,1
"06/26/2021",0,0,0,"IL",39.5123,-90.3957,39.5128,-90.393,160666,2021,26,6,1
"06/26/2021",0,0,0,"IN",41.4713,-87.5205,41.4897,-87.4616,158390,2021,26,6,1
"06/26/2021",0,0,1e+05,"MI",42.9329,-86.062,42.9521,-86.0219,158869,2021,26,6,1
"06/27/2021",0,0,0,"TX",33.5853,-102.2992,33.5853,-102.2992,158404,2021,27,6,1
"06/29/2021",0,0,0,"AZ",35.27,-111.52,35.27,-111.52,160173,2021,29,6,1
"07/01/2021",0,0,1e+05,"DC",38.8913,-77.0643,38.8914,-77.0369,158493,2021,1,7,1
"07/01/2021",0,0,0,"DE",38.8892,-75.5826,38.9032,-75.5133,158593,2021,1,7,1
"07/01/2021",0,0,5e+05,"VA",38.8965,-77.1174,38.8914,-77.0647,158492,2021,1,7,1
"07/02/2021",0,0,0,"AZ",32.3085,-110.8445,32.3093,-110.8546,161477,2021,2,7,1
"07/03/2021",0,0,0,"CO",40.37,-102.94,40.37,-102.94,160861,2021,3,7,1
"07/03/2021",0,0,0,"NE",42.79,-102.31,42.79,-102.31,160020,2021,3,7,1
"07/06/2021",0,0,0,"CO",37.88,-102.69,37.8803,-102.6865,161572,2021,6,7,1
"07/06/2021",0,0,0,"MT",48.038,-108.84,48.0025,-108.7485,159554,2021,6,7,1
"07/07/2021",0,0,0,"FL",30.0568,-82.7061,30.0572,-82.7063,159556,2021,7,7,1
"07/07/2021",0,17,0,"GA",30.7205,-81.5469,30.83,-81.56,159557,2021,7,7,1
"07/07/2021",0,0,0,"SC",32.3208,-80.6741,32.3227,-80.6745,160486,2021,7,7,1
"07/08/2021",0,0,0,"NC",35.44,-76.34,35.62,-76.36,160566,2021,8,7,1
"07/08/2021",0,0,107500,"NY",43.3,-75.39,43.33,-75.37,160235,2021,8,7,1
"07/08/2021",0,0,0,"SC",32.5627,-80.2978,32.5789,-80.2981,160486,2021,8,7,1
"07/08/2021",0,0,5000,"VA",36.66,-76.72,36.68,-76.72,161795,2021,8,7,1
"07/09/2021",0,0,0,"NJ",39.2358,-74.7927,39.237,-74.8102,158631,2021,9,7,1
"07/10/2021",0,0,0,"AZ",34.5998,-111.3216,34.5869,-111.3346,161812,2021,10,7,1
"07/10/2021",0,0,0,"IL",39.8658,-90.4488,39.8716,-90.4336,159196,2021,10,7,1
"07/10/2021",0,0,2e+06,"MO",36.8101,-89.9985,36.7986,-89.8947,159417,2021,10,7,1
"07/10/2021",0,0,50000,"OK",36.088,-96.72,36.073,-96.704,161092,2021,10,7,1
"07/11/2021",0,0,0,"AZ",34.73,-112.45,34.7199,-112.45,161906,2021,11,7,1
"07/12/2021",0,0,12000,"IL",40.3391,-88.3892,40.3479,-88.3818,159878,2021,12,7,1
"07/13/2021",0,0,0,"NM",35.32,-106.06,35.319,-106.0572,158857,2021,13,7,1
"07/13/2021",0,0,0,"UT",39.8181,-111.8627,39.82,-111.86,161227,2021,13,7,1
"07/14/2021",0,0,2500000,"IA",42.2605,-94.7834,42.2772,-94.5733,160825,2021,14,7,1
"07/14/2021",0,0,0,"UT",39.3491,-110.9613,39.35,-110.96,161227,2021,14,7,1
"07/17/2021",0,0,0,"KS",37.2,-97.4,37.2001,-97.3998,160564,2021,17,7,1
"07/17/2021",0,0,0,"NJ",40.051,-74.722,40.079,-74.58,159058,2021,17,7,1
"07/18/2021",0,0,45000,"CT",41.9758,-72.4474,41.9997,-72.4292,161147,2021,18,7,1
"07/20/2021",0,0,0,"TX",27.97,-97.51,27.97,-97.51,161830,2021,20,7,1
"07/23/2021",0,0,0,"NM",35.3,-106.58,35.2996,-106.5802,159119,2021,23,7,1
"07/24/2021",0,0,1e+05,"MI",44.039,-82.969,44.04,-82.911,159150,2021,24,7,1
"07/26/2021",0,0,1200000,"MN",47.88,-95.02,47.8717,-94.9999,160692,2021,26,7,1
"07/28/2021",0,0,0,"UT",41.2392,-111.9817,41.2414,-111.979,161333,2021,28,7,1
"07/28/2021",0,0,0,"WI",45.14,-89.6,45.1197,-89.5972,159402,2021,28,7,1
"07/29/2021",0,0,0,"IL",39.2687,-88.1056,39.2613,-88.1043,159946,2021,29,7,1
"07/29/2021",0,0,43000,"IN",39.484,-85.7357,39.455,-85.707,159400,2021,29,7,1
"07/29/2021",0,0,50000,"MD",39.1811,-76.8219,39.1823,-76.8167,159393,2021,29,7,1
"07/29/2021",0,0,330000,"NJ",40.8211,-74.2459,40.8261,-74.245,161908,2021,29,7,1
"07/29/2021",0,0,2e+05,"OH",40.19,-81.01,40.18,-80.96,160548,2021,29,7,1
"07/29/2021",0,0,0,"PA",41.5838,-79.9634,41.5792,-79.9543,160589,2021,29,7,1
"07/29/2021",0,0,0,"WI",43.1751,-88.8024,43.1245,-88.707,159860,2021,29,7,1
"07/31/2021",0,0,20000,"MO",37.82,-90.4,37.81,-90.39,161627,2021,31,7,1
"08/01/2021",0,0,10000,"NC",36.2951,-75.8094,36.2881,-75.8059,162217,2021,1,8,1
"08/02/2021",0,0,0,"FL",29.0782,-80.9548,29.0792,-80.9453,159534,2021,2,8,1
"08/02/2021",0,0,0,"TX",29.5231,-94.5721,29.5174,-94.562,159478,2021,2,8,1
"08/07/2021",0,0,5000,"VA",36.592,-77.227,36.612,-77.23,162444,2021,7,8,1
"08/07/2021",0,0,430000,"WI",43.1305,-90.7199,43.0763,-90.5495,161607,2021,7,8,1
"08/08/2021",0,0,0,"IA",43.454,-95.583,43.445,-95.575,162653,2021,8,8,1
"08/08/2021",0,0,15000,"MO",36.64,-90.302,36.64,-90.3,160740,2021,8,8,1
"08/08/2021",0,0,0,"WI",43.983,-89.5544,44.0322,-89.5409,159845,2021,8,8,1
"08/09/2021",0,0,0,"IL",42.0538,-88.9383,42.0538,-88.9359,161061,2021,9,8,1
"08/09/2021",0,0,120000,"MN",47.86,-96.85,47.88,-96.7772,162806,2021,9,8,1
"08/09/2021",0,0,2000,"ND",48.45,-98.99,48.51,-98.93,162786,2021,9,8,1
